Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
12/31/2011,Minnesota,134.25,30224,27188,114.0919312,88.16199377,95.78544061,110.2995271,116.8289832,99.03166761,,77.1648282,100.3246753,,,129900,179750,250000,129900,,124900,134500,5.698113208,7.290678612,5.561735261,10000,8000,10000,1.103132406,0.969243095,0.995833333,0.945790559,0.867443064,1,1.001082251,,1,1,,760,1050,1295,1495,1695,1295,1095,,895,1300,,117,74.93,18.26,,,14.86593508,14.02098454,14.90045258,10.15213575,10.94190637,10.10892708,9.81,5022,5360,,93400,122300,151500,204700,265200,147500,90800,116500,147500,151300,259200,1263,1254,1.046,1209,1264
12/31/2011,Mississippi,130.5,12609,12380,,77.35483871,80.09903464,88.49021435,84.53389831,81.17939053,,53.58012664,80.63021316,,89700,132000,219900,285000,139900,,,139900,5.209178105,6.251953736,5.185185185,7000,9300,7000,0.764930556,0.704545455,0.663333333,,,0.669400366,,,0.719507576,0.666666667,0.675345036,,752.5,885,,,950,,,730,950,1000,68,,,,,10.535285,8.870959077,10.59391209,7.422273624,7.427055703,7.422147745,9.46,1254,1362,,,,113600,201100,227900,109300,62200,,109300,109300,186300,928,925,0.612,847,927
12/31/2011,Missouri,122,51983,49770,91.45220588,76.26797351,83.53082814,89.28687009,85.77666875,84.91928632,115.4666667,50.98574756,82.58953168,70000,80000,124900,214500,275000,128000,140000,127500,125000,5.268703899,5.291005291,5.268703899,5100,5000,5100,0.896869157,0.764285714,0.741666667,,,0.784313725,0.963717641,,0.8,0.763358779,0.973528307,625,750,900,,795,925,,660,700,900,912.5,89,,,,,13.13678095,11.33986358,13.30159073,9.348015912,7.445769005,9.519612164,10.39,4566,5005,,69000,82500,126500,222100,265700,123100,67300,114500,123100,124000,223000,977,948,0.772,883,958
12/31/2011,Montana,116.25,9285,8710,181.6031389,139.1880696,132.44788,137.8348489,143.5367454,138.6119139,,106.4221364,137.7525463,139900,159900,216750,289900,365000,220000,,227997.5,224900,5.362781955,,5.276628372,10000,,10000,,0.80952381,0.747863248,,,0.842736248,,,,0.843159054,,,,1097.5,,,,,,,,,137,,,,,9.017282855,7.673965154,9.098045527,5.557544299,5.954198473,5.532845328,14.65,524,585,198300,129400,141600,177200,202700,242100,170800,124300,152900,170800,172800,269100,1056,1069,0.844,973,1088
12/31/2011,Nebraska,129.125,6927,6615,,,94.23076923,86.90870851,76.9549763,91.56118476,120.8839519,,90.91120901,,,124950,184900,,,,130000,,4.166666667,2.644903398,4.170141785,5000,2550,5000,0.888194444,0.768335274,0.832122701,,,0.810077016,,,0.790833333,0.800800801,,575,700,995,,,,,,649.5,950,,88,31.13,57.31,,,14.34147167,7.686502591,14.58089927,9.413854352,3.921568627,9.62034648,9.33,1104,1278,132100,69100,85600,124300,195800,172400,120500,70700,120900,120500,120500,205600,1103,1097,0.802,975,1105
12/31/2011,Nevada,109.75,27670,27084,,,59.31853382,63.8450601,68.55184233,62.14347251,,,63.27092511,,,,,,,,125000,,5.252525253,7.722007722,5.05039219,7000,5000,7000,0.908430233,0.765592134,0.726618705,0.67350747,0.649350649,0.732484076,0.791963356,0.571428571,0.779029463,0.722688027,,625,825,1100,1375,1950,1125,825,,750,1195,,72,93.04,4.54,,,13.2572009,10.59504842,13.55332643,11.43140555,9.810228369,11.5985278,8.58,5146,5430,113100,,73700,115400,159300,234300,122900,65500,64200,122900,136000,221500,1187,1177,0.736,897,1225
12/31/2011,NewHampshire,149.25,13574,12571,132.5510204,120.8333333,125.78125,125.0469043,100.6723284,126.9206349,125.7068809,71.72455935,127.2066459,89900,149900,219900,299900,310000,209900,159900,199000,219000,5.522221125,5.617977528,5.499527498,10000,8400,10000,1.341232227,1.120448179,0.947368421,0.755667506,,1.042149143,1.174033149,,1.159265734,0.961827559,,795,975,1410,1850,,1300,1195,900,900,1500,,121,68.75,21.66,,,12.38096191,11.42274845,12.56072804,8.429905304,8.469259724,8.425260976,11.05,,,,106000,154300,209100,278400,318700,198500,126400,150800,198500,209800,307600,1462,1438,0.942,1269,1499
12/31/2011,NewJersey,188,73295,69060,,175.2921536,159.8915989,170.1587302,180,154.0636951,204.0729631,121.0428305,147.599435,,189000,,,,,229000,269900,,5,5.025125628,5,10400,10000,10900,1.931818182,1.693223443,1.367673352,,,1.261393712,1.615275142,,1.762820513,1.149197588,1.19047619,1200,,2400,,,1850,,,1950,1700,1700,160,84.29,9.4,,,12.76235239,11.40167726,13.02739854,8.192021471,7.561647918,8.315462383,12.02,5798,5454,258200,173100,201400,249600,351100,466100,264900,156800,211700,264900,268200,466400,1840,1832,1.14,1721,1847
12/31/2011,NewMexico,135.75,14343,13940,160,122.6879832,111.4814348,124.5,129.0525537,118.5389387,160.5080831,96.51428571,117.2841262,140000,155000,180000,264995,396000,179000,159000,220000,179900,4.566210046,5.691846814,4.545454545,9900,10000,9875,0.982595855,0.82412523,0.731981982,0.661625709,,0.745209368,,0.707142857,0.825385248,0.740740741,,,795,1100,1295,,1100,,,650,1100,925,93,,,,,12.14477256,9.837384208,12.26043763,8.235151221,7.301980198,8.283305658,12.64,1211,1301,,,119000,148700,217600,300500,159300,105700,,159300,159500,293600,1155,1151,0.676,1012,1157
12/31/2011,NewYork,184.125,119282,115054,230.1587302,158.2579186,117.681883,124.915369,140.1252885,155.3303737,,180.4231075,139.2251816,189000,214900,210000,315000,449000,,,419000,,4.7,5.263157895,4.547521601,10000,11000,10000,,,,,,,,,,,,2300,,,,,2700,2500,2500,2400,,2075,129,58.37,29.88,,,11.83599354,10.36944369,12.20752948,7.710451829,7.626444402,7.731145766,10.62,9608,9158,208500,147800,120000,136800,216200,315500,245800,101000,453700,245800,224900,510000,1740,1703,1.066,1710,1700
12/31/2011,NorthCarolina,155.5,94729,91420,149.4922655,91.66666667,91.2043978,96.42553191,108.9418974,95.09323698,115.6345178,,94.39945155,92500,115000,149900,245900,370000,164900,139900,,165000,4.572864322,5.714285714,4.545454545,8000,8000,8000,0.925935972,0.73856421,0.677830941,0.627060939,0.564440263,0.687262944,0.75,0.690406977,0.792091837,0.682488952,0.702247191,695,750,995,1300,1600,995,850,655,763.5,1000,1100,87,62.5,25.5,,,10.87028403,9.210254938,10.99911856,7.396071969,6.42995481,7.468936237,10.78,6936,6953,147400,92100,89900,132700,230700,295500,135200,77700,116500,135200,136700,258300,1007,1010,0.676,930,1022
12/31/2011,NorthDakota,100.3333333,1901,1873,,,,,,,,,,,,,,,,,,,3.398446131,,3.090909091,5000,,5000,,,,,,,,,,,,,,,,,,,,,,,135,,,,,10.28129697,,10.05201924,6.060606061,,5.825667981,13.97,541,523,157300,,147400,172500,202200,254600,164900,105800,127300,164900,169900,250300,913,911,0.766,862,914
12/31/2011,Ohio,127.5,65901,62115,61.83745583,,,70.89547922,,,79.84829233,33.12689452,,,,,,,,105900,73900,,5.458423554,5.268703899,5.527272727,5000,5000,5000,0.845255474,0.711892797,0.707801418,0.669642857,,0.726392252,0.814814815,,0.74389881,0.709109929,,535,720,895,,,899,,595,649,895,,73,64.2,25.37,,,13.56277135,11.26362529,13.79964753,9.375770074,7.917290165,9.529475857,8.81,9632,10190,92200,60700,71900,104100,170900,198000,105900,58600,93400,105900,106900,189500,984,967,0.712,850,983
12/31/2011,Oklahoma,131,23906,24086,72.64150943,62.5,77.16836735,88.44929513,89.92416035,77.64625637,69.96503497,66.48044693,77.83103655,,65000,119500,199500,305000,123500,,135000,124500,4.32,6.271608435,4.214559387,5000,5000,5000,,0.674715909,0.682773109,0.639890043,,0.684312845,,,0.703877382,0.684039088,0.698529412,,645,895,,,875,,562.5,575,875,900,66,32.15,50.99,,,13.37691634,12.7074925,13.39314869,9.262359493,9.841269841,9.249624638,8.76,2765,3546,108100,46700,52900,99800,175100,223100,94300,50100,65300,94300,94500,171700,858,860,0.63,761,863
12/31/2011,Oregon,121.75,28846,27384,172.842116,118.584562,108.0246914,109.624007,110.3390396,113.4093601,147.7627796,102,111.9068935,129900,137500,160000,229000,299900,169900,154000,232000,169900,5,5.025125628,4.996970581,10000,10000,10000,1.0625,0.842307692,0.797275641,0.717653713,,0.820525778,,,0.860832138,0.802568218,,,799,1195,1447.5,,1175,,725,775,1195,995,126,79.43,13.15,,,13.57021755,14.06451051,13.53589425,9.843208072,11.28646581,9.751189169,13.22,3156,3300,192700,144400,156200,187500,263100,308000,192600,124500,137500,192600,197100,321500,1215,1204,0.824,1032,1219
12/31/2011,Pennsylvania,148.25,79923,77048,122.3953309,105,99.06510417,111.9661007,87.82471619,104.2217701,115.0793651,56.252009,103.7585599,108000,120000,144900,259900,243950,158000,155000,126900,158900,4.741191823,4,4.766444233,7000,5900,7000,1.269736842,1.121308478,0.869845361,0.794314381,0.512820513,0.912267081,1.373188406,,1.219090583,0.869888897,,825,1057.5,1250,1795,,1225,1450,822.5,970,1200,995,102,62.55,28.23,,,14.14304963,12.7828114,14.22394372,9.01375381,8.201323441,9.059867972,10.28,9429,9032,133900,102700,113900,142500,253200,262200,142900,72200,113000,142900,148300,260000,1169,1159,0.822,1005,1182
12/31/2011,RhodeIsland,152.375,7983,7506,168.9416147,147.8889929,150.9152672,135.4194326,63.7755102,153.6385591,157.773953,60.89108911,152.7953586,124900,170000,214900,275000,159900,213900,185000,140000,219900,5.438596491,5.333333333,5.462125166,10000,10000,10000,,1.092261365,1.125,1,,1.2,,,1.038461538,1.186708861,,850,1050,1475,1912.5,,1500,1200,912.5,950,1700,,145,83.44,10.17,,,15.63795894,12.53932001,16.35635544,10.78266711,8.462455304,11.31945402,12.35,,,,143500,169600,206100,302800,418400,206200,136000,168200,206200,210600,361900,1401,1352,1.038,998,1419
12/31/2011,SouthCarolina,155.25,47436,45394,159.396736,86.97813121,93.76140783,97.41971899,113.7832981,94.46504765,116.5889407,87.06161758,93.32833583,,99921,149900,234900,369900,149800,129000,,149900,6.221006565,7.145409987,6.00667071,10000,9900,10000,0.864814815,0.729166667,0.716589128,0.686577004,0.698324022,0.734265734,0.820568928,,0.76097561,0.725946069,0.726461039,,750,1050,1312.5,,1050,895,675,750,1100,1100,80,68.45,22.34,,,10.58562595,10.66283531,10.60577945,7.28033375,8.496248547,7.12915517,9.95,5188,5028,122300,77500,88800,130000,217300,,121000,68300,118100,121000,121000,237500,1008,1010,0.674,911,1023
12/31/2011,SouthDakota,,4079,3795,,97.52604167,91.53798641,90.0634274,97.22070349,93.3411215,101.6304348,,93.139929,,119900,149900,186200,290000,159900,158950,,159900,4.184100418,,4.183553477,6000,,5950,,0.745833333,,,,0.729031997,,,0.762800418,0.730042017,,,710,,,,,,,650,,,106,,,,,10.43426946,,10.48332421,6.660955237,,6.663685152,11.31,,,,84200,118500,136700,160200,215600,137300,94700,118500,137300,137400,210100,1026,1027,0.822,908,1031
12/31/2011,Tennessee,137.5,61868,60280,,77.69138756,73.86699507,83.02469136,91.47604142,86.89868012,99.94444444,54.41621295,85.41666667,,87900,117000,209900,310000,134900,149900,110000,,4.766444233,4.285714286,4.769475358,6000,5000,6000,,0.75,0.708424508,0.604960678,,0.722222222,0.816696915,,0.792315263,0.705999292,0.722222222,,795,1000,1500,,1050,,650,765,1050,1075,74,,,,,11.56779766,10.84663701,11.63267169,8.153582506,7.601765571,8.205923399,9.5,6417,6582,112300,93000,80400,118600,208300,313100,113600,62900,126900,113600,112600,213900,954,958,0.668,962,958
12/31/2011,Texas,126,146424,140680,,85.41010009,75.70483119,79.69395097,89.29119516,79.52243126,111.6666667,61.1643441,78.73030584,,1.00E+05,128400,199900,329950,153500,,,154900,4.094323242,5.000097038,4.048291498,6000,5100,6000,1.049382716,0.900673401,0.74770259,0.664912281,0.615655233,0.744968153,1.00610687,,0.964737192,0.725255973,0.667527993,739,927,1195,1500,2000,,995,775,825,,,69,,,74.81,25.19,12.76095398,10.30080418,12.88917334,9.051483907,7.393310265,9.13937082,9.03,19346,20384,,,,110700,186200,,121200,,,121200,122000,230600,1207,1204,0.724,1027,1214
12/31/2011,UnitedStates,126.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2011,Utah,109.75,17151,16580,134.0556976,100,89.25033332,94.83578657,105.2631579,95.65217391,120.820712,97.90540541,92.78571429,,110000,149900,,239900,,149900,,,4.766444233,4.932094353,4.763696259,10000,10000,10000,1.041666667,0.857438772,0.764431455,0.791329087,,0.80932622,0.870833333,,0.875735294,0.791985003,,649,750,1025,1205,1295,1095,,750,750,1100,,122,,,,,12.66410874,12.88283621,12.64430851,8.705389746,9.345794393,8.613877914,13.49,3002,3075,,,131000,166800,195000,249800,177800,120900,153500,177800,184200,299300,1205,1201,0.856,1092,1217
12/31/2011,Vermont,204.625,7399,7212,141.6508238,145.8333333,144.0369353,142.5,128.7193974,145.2682259,146.3952559,64.18923122,144.9333082,94000,169900,250000,350000,439000,239900,185000,175000,245000,6.215189641,4.005601281,6.374802137,10000,6000,10500,,,,,,,,,,,,,,,,,,,,,,,136,51.51,38.19,,,7.821956938,8.256877073,7.886160955,4.697663214,6.067961165,4.626108999,,516,436,,144200,170500,211100,269200,311100,202500,,166600,202500,204000,293600,1380,1381,0.958,1444,1378
12/31/2011,Virginia,120.75,53632,50846,184.4058355,120.3892668,116.4460951,123.025641,134.245283,120.8299758,135.2650843,,119.6990424,139000,137500,178500,285900,428500,199900,179900,224990,2.00E+05,4.764173416,5.12448815,4.761904762,10000,10000,10000,1.639871383,1.185110659,0.917868913,0.828636672,0.772375215,0.941833801,1.246261216,,1.383076923,0.892857143,,1285,1270,1350,1750,2200,1350,1400,,1380,1350,1632,126,56.4,32.03,,,12.83533097,12.61776885,12.85841718,8.926186377,9.225602529,8.899633854,12.07,6026,6165,210900,178000,145000,184700,317900,463500,209300,118500,241700,209300,202200,423700,1422,1405,0.89,1600,1358
12/31/2011,Washington,122.25,45868,43001,175.2791069,133.1378148,122.9148376,123.0200594,129.9730216,127.3516843,134.4090109,106.8121104,126.7926516,119000,149000,195000,259950,334950,199990,149000,239950,209900,5.006338154,6.050437258,5,10000,10000,10000,1.317484764,1.016746411,0.880436733,0.806122449,0.739988045,0.924779133,1.19152692,,1.086363636,0.879765396,,875,995,1300,1647.5,1795,1295,1095,850,950,1350,850,133,80.81,12.18,,,13.27647512,14.04856213,13.18930444,10.2227642,12.09327549,10.02638022,13.19,5614,5985,221400,153500,171200,215700,294900,361100,219000,135500,179500,219000,222600,386900,1367,1353,0.868,1206,1379
12/31/2011,WestVirginia,147.375,9122,8840,113.4588068,79.62746558,83.70345063,85.40433925,84.74361492,84.2617434,155.4437328,,83.30952381,84500,85000,135000,203300,275000,139000,,124995,139000,6.068376068,,6.07498865,8600,,8550,,,0.689655172,,,0.670833333,,,,0.666666667,,,,1100,1400,,1100,,,,1100,,65,43.75,49.67,,,9.599274048,,9.634941291,6.108318315,,6.118081899,8.46,735,777,104400,,,99300,135800,160200,87900,58900,112900,87900,87700,150300,892,898,0.682,982,896
12/31/2011,Wisconsin,147.25,49278,45474,129.7968397,100,94.78319783,84.72450202,,94.83296719,109.8168498,55.82274544,92.05233779,89900,114900,134900,,,,149900,119900,,5.383032605,5.561735261,5.344827586,7000,6000,7000,0.990769231,0.839648898,0.840272552,,,0.87804878,0.992063492,0.736842105,0.854752138,0.841016952,,642,757,,,,1150,,800,775,,,94,69.66,19.7,,,11.79531084,10.43716964,11.95919619,7.697382061,6.763122476,7.81525269,11.02,4293,4820,135200,91200,104500,139100,177400,212100,141800,88100,129100,141800,142900,230900,1019,1004,0.798,959,1010
12/31/2011,Wyoming,103.5,4985,4696,,126.5923567,120.5692803,120.5102383,113.7229619,125.2973614,,95.05815429,124.3055556,,145000,209975,265000,360000,215000,,195000,215000,4.699156082,,4.694835681,10000,,10000,,,,,,,,,,,,,,,,,,,,,,,142,,,,,8.344135914,,8.406702695,4.97266796,,4.965594198,15.85,251,313,185200,,160100,205800,227500,276700,188500,128500,164300,188500,189700,,882,880,0.746,831,882
1/31/2012,Alabama,136.75,35928,33162,,91.52326157,81.0518732,91.80936464,88.66666667,84.86694726,191.2077295,,82.22576396,,104900,129900,224900,299000,149900,194900,124900,148900,4.66822326,5,4.62962963,6000,10000,6000,0.905499016,0.719929763,0.653901734,0.633079445,,0.6514015,0.744558992,,0.744584838,0.644948045,0.638297872,689.5,755,922.5,,,975,,,749,995,1000,71,58.13,33.4,,,10.27855551,7.552994868,10.52728098,9.73508454,6.934731935,9.995928891,9.74,2603,3417,,85200,71200,114400,215200,312800,116400,61800,128000,116400,116300,231400,930,932,0.622,864,936
1/31/2012,Alaska,122.125,4225,3460,173.4375,154.4219208,147.7947518,141.699817,115.7407407,145.8087682,155.5109075,110.9467456,143.3540355,105000,167000,238000,319000,379000,229000,180000,330000,237000,2.827763496,3.04576376,2.78551532,6000,5000,7000,,1.197916667,1.094505023,,,1.134182704,1.242781709,1.117118585,1.182065217,1.073051223,,825,1090,1600,,,1500,1500,,1090,1500,,166,,,,,12.39302103,12.82293461,12.32213596,9.600679694,10.17699115,9.503722084,11.98,,,,120000,173200,249100,315400,415200,241000,167700,172800,241000,252600,346200,,1661,1.246,1555,
1/31/2012,Arizona,95.25,47583,48910,,,,,,,,,,,,,,,,,,,4.624277457,5.345211581,4.545971154,9100,6000,9780,0.906369275,0.791855204,0.738095238,0.601317957,,0.718666944,0.91991342,0.785714286,0.857276119,0.683229814,0.711735832,629,783,1000,1150,,1095,990,659.5,795,1100,1095,82,49.25,43.79,,,10.34347033,10.5549568,10.32428324,11.88549906,12.946593,11.79095906,10.37,9164,12183,127100,66100,113700,123000,170600,283600,134900,73600,89300,134900,142600,269700,1118,1104,0.72,939,1140
1/31/2012,Arkansas,144.75,19312,18224,116.5666667,74.5515873,82.28977339,95.31866892,89.68224299,85,119.6581197,54.17529018,84.5703125,85950,89900,130000,224000,335000,139900,147900,139450,139900,4.347826087,,4.249777468,6000,,5900,,0.717758985,0.625,,,0.635439361,,,,0.634676891,0.6244796,,730,825,,,850,,574.5,699,850,875,65,54.97,34.63,,,9.038470404,9.642442636,9.018760907,8.557187596,9.252669039,8.539508797,9.6,1514,2163,,79600,80700,121300,210800,318900,103000,57400,122100,103000,102800,183800,846,845,0.58,752,847
1/31/2012,California,106,136108,127634,,,,,,,,155.4988366,,,,,,,,,319900,,4.552352049,4.764173416,4.545454545,13888,10894,14000,1.755485893,1.5,1.260869565,1.06961098,0.931778855,1.357442348,1.611694153,,1.55,1.202245287,,1195,1500,1800,2200,2680,1829,1795,1250,1425,1850,1075,199,71.52,20.08,50.99,49.01,12.65859857,13.062394,12.57360763,12.35085564,13.08356977,12.19739481,13.03,27029,36739,2.45E+05,180500,239800,286500,375200,520000,304200,144500,272400,304200,310400,606800,1931,1900,1.258,1767,1948
1/31/2012,Colorado,114.25,42827,37991,209.8989899,130.4018196,120.2160494,133.9072506,156.2913716,130.9401551,173.4488239,136.9748717,128.1450204,144000,149000,189900,289900,434000,2.00E+05,179900,239900,,4,5.079365079,3.846153846,10000,10000,10000,1.110284553,0.948387097,0.892237619,0.842875318,0.786447422,0.918686474,0.983404069,0.895953757,1,0.894187779,,799,992.5,1250,1500,1695,1200,1000,,899,1250,,128,48.83,36.72,63.59,36.41,12.21336237,10.53047694,12.46972144,10.62005905,9.886892881,10.74255225,12.13,4629,7330,198700,125900,149900,202500,288000,357700,206800,120900,144200,206800,215800,372400,1359,1347,0.906,1166,1389
1/31/2012,Connecticut,163.25,29262,25156,146.1086637,142.8921569,156.1458333,162.4583333,160.3135893,158.4305943,141.4781909,75.54799698,163.1945794,115900,172000,244900,395000,5.00E+05,259000,173900,177900,279900,4.603375829,4.83949024,4.547521601,10000,10000,10000,1.453488372,1.18286445,1.155945641,0.968603874,,1.215993405,1.330049261,,1.111111111,1.183572037,,1000,1250,1750,2200,,1650,1397,1000,1195,1800,1200,149,77.81,13.53,,,14.98508264,12.56997756,15.56609498,13.36161188,11.73308033,13.77697116,11.94,982,1603,226200,117700,168200,227400,348000,551900,232600,144800,156800,232600,247100,427500,1649,1596,1.116,1272,1715
1/31/2012,Delaware,151.875,9089,8572,,114.8085106,110.5498866,107.814992,126.4075461,111.2471843,157.4657534,95.2,110.0600601,118400,139900,179900,259990,449900,190000,209900,,189900,4.756386912,5.008635579,4.73025974,10000,9950,10000,1.197289037,1.013513514,0.845612134,0.716491094,,0.833333333,,,1.070962327,0.828460039,,,1000,1200,1675,,1200,,,1025,1250,,122,73.96,18.64,,,13.86846132,11.61561153,13.94503403,12.43278324,10.82981716,12.54590571,11.59,759,919,186800,119400,140400,179400,275400,332300,186500,117600,,186500,186000,302400,1295,1295,0.874,1197,1302
1/31/2012,DistrictofColumbia,112.75,2078,1825,395.890411,,,,,324.3902439,395.890411,,264.9359168,275000,,,,,349000,319000,,385000,4.1875,4.12979351,4.347826087,15100,15000,20000,3.132051282,2.808619373,2.020791075,,,2.447552448,2.825670498,,3.038309115,,,2279,2997,,,,2350,2200,,2399.5,2497.5,1820,343,35.05,49.71,,,11.1150528,11.48796954,10.80514201,10.32258065,10.21959459,10.3985056,12.96,339,422,371600,318900,382800,348600,565000,1121400,363700,207500,363400,363700,364900,728700,2360,2338,1.988,2303,2476
1/31/2012,Florida,122.5,221989,222820,,,,94.09657045,123.7882397,90.79118029,117.9941003,,,,,,,,,,134900,,5.20694259,5.660377358,5.028613174,10000,9900,10000,1.29076087,1.093476144,0.915750916,0.824395993,0.879521481,1.052941176,1.31147541,0.916666667,1.168481743,0.867609254,0.984657149,975,1200,1436.5,1800,2900,1395,1400,,1250,1375,1250,79,66.26,25.46,,,9.816314167,8.095384719,10.44304791,11.42529493,10.11516459,11.93364357,8.52,2.10E+04,26241,120300,55400,82000,127100,206100,337500,125000,60800,95600,125000,135100,264800,1241,1248,0.848,1213,1269
1/31/2012,Georgia,120.75,86974,81336,103.7267401,69.64512041,57.43243243,71.4,82.2002924,67.75442934,100.4945359,,66.13756614,79900,,,169900,274900,,124900,,,5.88373735,7.142857143,5.755056332,9000,9500,9000,0.947017544,,0.655927627,0.588445078,0.585965051,0.65546481,0.860721983,,0.767966254,0.641955396,0.646087914,755,,975,1300,1800,1025,1000,,815,1050,1000,66,73.63,19.49,,,11.73853789,10.36063924,11.84777122,11.73131317,10.704263,11.81339514,8.92,15684,17981,97300,81800,74500,101400,183900,283500,113000,61100,103800,113000,113500,226900,1081,1084,0.648,1063,1085
1/31/2012,Hawaii,125.75,8156,7897,478.4,376.6851705,316.337622,333.9797457,304.1077955,353.6585366,411.8705036,278.2931354,326.1269549,299000,369000,449900,670000,,425000,340000,699450,,5.00004213,4.846526656,5.066499816,20000,14000,22750,2.551020408,2.062177835,1.678832117,1.479099678,,2,2.333860759,,2.2,1.655251142,,1395,1650,2200,2500,,1900,1700,,1600,2100,1200,343,52.24,32.81,,,8.62369277,9.716960883,8.021999732,9.250596659,10.33938437,8.630506443,18.36,838,1335,,267600,325400,430200,594800,710100,421700,228800,312100,421700,524300,734000,1849,1835,1.604,1663,2051
